ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Alt_Transcription,Concept_ID,Form_ID
91-LAuberson,LAuberson,l eːva̠͉ tjɛ̆d,,,L’eau tiède,,,,l ḗva̱ tyĕ̀d,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,LAuberson-Gauchat-1925-480-236_leau-1 LAuberson-Gauchat-1925-480-238_tiede-1
91-Evolene,Evolene,l eːwɪ͉̈ tɪ̈da̠,,,L’eau tiède,,,,l ḗwï̱ tïda,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Evolene-Gauchat-1925-480-236_leau-1 Evolene-Gauchat-1925-480-238_tiede-1
91-Grimentz,Grimentz,l eːwe͉ tĭda̠,,,L’eau tiède,,,,l ḗwé̱ tĭda,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Grimentz-Gauchat-1925-480-236_leau-1 Grimentz-Gauchat-1925-480-238_tiede-1
91-Collex,Collex,l eːgə͉ tiːda̠͉,,,L’eau tiède,,,,l ḗgė̱ tīda̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Collex-Gauchat-1925-480-236_leau-1 Collex-Gauchat-1925-480-238_tiede-1
91-Vernier,Vernier,l eːgë͉ tĭda̠͉,,,L’eau tiède,,,,l ḗgë̱ tĭda̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Vernier-Gauchat-1925-480-236_leau-1 Vernier-Gauchat-1925-480-238_tiede-1
91-Laconnex,Laconnex,l eːdʲə͉ tiːdɔ͉,,,L’eau tiède,,,,l ḗd̮ė̱ tīdò̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Laconnex-Gauchat-1925-480-236_leau-1 Laconnex-Gauchat-1925-480-238_tiede-1
91-Veyrier,Veyrier,l eːdjə͉ tĭda̠͉,,,L’eau tiède,,,,l ḗdyė̱ tĭda̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Veyrier-Gauchat-1925-480-236_leau-1 Veyrier-Gauchat-1925-480-238_tiede-1
91-Hermance,Hermance,l eːdʲɛ͉ tĭda̠͉,,,L’eau tiède,,,,l ḗd̮è̱ tĭda̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Hermance-Gauchat-1925-480-236_leau-1 Hermance-Gauchat-1925-480-238_tiede-1
91-Semsalves,Semsalves,l iːvɥ͉ɛ͉ ta̠ːdə͉,,,L’eau tiède,,,,l īvẅ̱è̱ tādė̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Semsalves-Gauchat-1925-480-236_leau-1 Semsalves-Gauchat-1925-480-238_tiede-1
91-Montbovon,Montbovon,l iːv͉wɛ tæːda̠,,,L’eau tiède,,,,l īv̱wè taͤ̄da,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Montbovon-Gauchat-1925-480-236_leau-1 Montbovon-Gauchat-1925-480-238_tiede-1
91-Arconciel,Arconciel,l iːwɛ͉ tɛːdə͉,,,L’eau tiède,,,,l īwè̱ tḕdė̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Arconciel-Gauchat-1925-480-236_leau-1 Arconciel-Gauchat-1925-480-238_tiede-1
91-Vallorbe,Vallorbe,l eːgə͉ tæːda̠͉,,,L’eau tiède,,,,l ḗgė̱ taͤ̄da̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Vallorbe-Gauchat-1925-480-236_leau-1 Vallorbe-Gauchat-1925-480-238_tiede-1
91-AvrysurMatran,AvrysurMatran,l iːvɥɛ ta̠ːɛ͉də͉,,,L’eau tiède,,,,l īvẅè tāè̱dė̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,AvrysurMatran-Gauchat-1925-480-236_leau-1 AvrysurMatran-Gauchat-1925-480-238_tiede-1
91-Courtepin,Courtepin,l iːvwɛ͉ taːe̞͉də͉,,,L’eau tiède,,,,l īvwè̱ tā̀e̱dė̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Courtepin-Gauchat-1925-480-236_leau-1 Courtepin-Gauchat-1925-480-238_tiede-1
91-Dompierre,Dompierre,l iːvwə͉ ta̠ːɛ͉də͉,,,L’eau tiède,,,,l īvwė̱ tāè̱dė̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Dompierre-Gauchat-1925-480-236_leau-1 Dompierre-Gauchat-1925-480-238_tiede-1
91-Murist,Murist,l iːvwə͉ tɑ̝ːdɐ͉,,,L’eau tiède,,,,l īvwė̱ taͦ̄dȧ̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Murist-Gauchat-1925-480-236_leau-1 Murist-Gauchat-1925-480-238_tiede-1
91-Sugiez,Sugiez,l iːgə͉ tɛːdə͉,,,L’eau tiède,,,,l īgė̱ tḕdė̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Sugiez-Gauchat-1925-480-236_leau-1 Sugiez-Gauchat-1925-480-238_tiede-1
91-Montalchez,Montalchez,l eːvwë͉ ta̠͜e͉də͉,,,L’eau tiède,,,,l ḗvwë̱ ta͜é̱dė̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Montalchez-Gauchat-1925-480-236_leau-1 Montalchez-Gauchat-1925-480-238_tiede-1
91-Boudry,Boudry,l eːg tiːd,,,L’eau tiède,,,,l ḗg tīd,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Boudry-Gauchat-1925-480-236_leau-1 Boudry-Gauchat-1925-480-238_tiede-1
91-Corcelles,Corcelles,l eːg tiːd,,,L’eau tiède,,,,l ḗg tīd,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Corcelles-Gauchat-1925-480-236_leau-1 Corcelles-Gauchat-1925-480-238_tiede-1
91-Landeron,Landeron,l eːv tiːə͉d,,,L’eau tiède,,,,l ḗv tīė̱d,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Landeron-Gauchat-1925-480-236_leau-1 Landeron-Gauchat-1925-480-238_tiede-1
91-Savagnier,Savagnier,l ɛːvwə͉ tiːɛ͉d,,,L’eau tiède,,,,l ḕvwė̱ tīè̱d,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Savagnier-Gauchat-1925-480-236_leau-1 Savagnier-Gauchat-1925-480-238_tiede-1
91-LeSentier,LeSentier,l eːgə͉ bɛ̆da̠͉,,,L’eau tiède,,,,l ḗgė̱ bĕ̀da̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,LeSentier-Gauchat-1925-480-236_leau-1 LeSentier-Gauchat-1925-480-238_tiede-1
91-CoteauxFees,CoteauxFees,l a̠ːvu͉ ˈdy̆s,,,L’eau tiède,,,,l āvʋ̱ dŭ̩s,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,CoteauxFees-Gauchat-1925-480-236_leau-1 CoteauxFees-Gauchat-1925-480-238_tiede-1
91-Noiraigue,Noiraigue,l a̠ːvwa̠͉ ˈdy̆stă̠,,,L’eau tiède,,,,l āvwa̱ dŭ̩stă,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Noiraigue-Gauchat-1925-480-236_leau-1 Noiraigue-Gauchat-1925-480-238_tiede-1
91-ChauxduMilieu,ChauxduMilieu,l a̠ːv ceːd,,,L’eau tiède,,,,l āv k̮ͭḗd,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,ChauxduMilieu-Gauchat-1925-480-236_leau-1 ChauxduMilieu-Gauchat-1925-480-238_tiede-1
91-CerneuxPequignot,CerneuxPequignot,l joː dŭsɔ̆tɛ̆,,,L’eau tiède,,,,l yṓ dʋ̆sŏ̀tĕ̀,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,CerneuxPequignot-Gauchat-1925-480-236_leau-1 CerneuxPequignot-Gauchat-1925-480-238_tiede-1
91-Lamboing,Lamboing,l ɛːwə͉ tiːë͉d,,,L’eau tiède,,,,l ḕwė̱ tīë̱d,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Lamboing-Gauchat-1925-480-236_leau-1 Lamboing-Gauchat-1925-480-238_tiede-1
91-Orvin,Orvin,l ɔuv tɛivə͉,,,L’eau tiède,,,,l òʋv tèivė̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Orvin-Gauchat-1925-480-236_leau-1 Orvin-Gauchat-1925-480-238_tiede-1
91-Plagne,Plagne,l ɔːv tiɛ͉d,,,L’eau tiède,,,,l ṑv tiè̱d,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Plagne-Gauchat-1925-480-236_leau-1 Plagne-Gauchat-1925-480-238_tiede-1
91-Sombeval,Sombeval,l ɑ̝ːv tiːɛ͉d,,,L’eau tiède,,,,l aͦ̄v tīè̱d,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Sombeval-Gauchat-1925-480-236_leau-1 Sombeval-Gauchat-1925-480-238_tiede-1
91-Court,Court,l ɔ̆v tă̠v,,,L’eau tiède,,,,l ŏ̀v tăv,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Court-Gauchat-1925-480-236_leau-1 Court-Gauchat-1925-480-238_tiede-1
91-Vermes,Vermes,l ɑ̝ːv tæ̆v,,,L’eau tiède,,,,l aͦ̄v taͤ̆v,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Vermes-Gauchat-1925-480-236_leau-1 Vermes-Gauchat-1925-480-238_tiede-1
91-Longirod,Longirod,l e̞ːdʲə͉ tĭda̠͉,,,L’eau tiède,,,,l ēd̮ė̱ tĭda̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Longirod-Gauchat-1925-480-236_leau-1 Longirod-Gauchat-1925-480-238_tiede-1
91-Develier,Develier,l ɑːv tæ̆və͉,,,L’eau tiède,,,,l ā́v taͤ̆vė̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Develier-Gauchat-1925-480-236_leau-1 Develier-Gauchat-1925-480-238_tiede-1
91-Cerlatez,Cerlatez,l a̠ːv tɛːv,,,L’eau tiède,,,,l āv tḕv,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Cerlatez-Gauchat-1925-480-236_leau-1 Cerlatez-Gauchat-1925-480-238_tiede-1
91-Courtedoux,Courtedoux,l ɑːv tiːɛ͉d,,,L’eau tiède,,,,l ā́v tīè̱d,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Courtedoux-Gauchat-1925-480-236_leau-1 Courtedoux-Gauchat-1925-480-238_tiede-1
91-Commugny,Commugny,l eːgjɛ͉ tjɛ̆da̠͉,,,L’eau tiède,,,,l ḗgyè̱ tyĕ̀da̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Commugny-Gauchat-1925-480-236_leau-1 Commugny-Gauchat-1925-480-238_tiede-1
91-Vullierens,Vullierens,l eːdʲə͉ tɑːɛ͉dö͉,,,L’eau tiède,,,,l ḗd̮ė̱ tā́è̱dȯ̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Vullierens-Gauchat-1925-480-236_leau-1 Vullierens-Gauchat-1925-480-238_tiede-1
91-Arnex,Arnex,l eːdʲə͉ ta̠ɛ͉də͉,,,L’eau tiède,,,,l ḗd̮ė̱ taè̱dė̱,Gauchat-1925-480-236_leau Gauchat-1925-480-238_tiede,Arnex-Gauchat-1925-480-236_leau-1 Arnex-Gauchat-1925-480-238_tiede-1
92-Chevroux,Chevroux,lu vɑ̝ːru͉ ɛ̆ pçɛ̃ĩ͉,,,Le verre est plein,,,,lʋ vaͦ̄rʋ̱ ĕ̀ pç̑è̃ĩ̱,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Chevroux-Gauchat-1925-480-239_leverre-1 Chevroux-Gauchat-1925-480-240_estplein-1
92-VillarsleTerroir,VillarsleTerroir,lŏ ve̞ːro̞͉ ĕ̞ plʲɛ̆,,,Le verre est plein,,,,lŏ́ vēro̱ ĕ pl̮ĕ̀,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,VillarsleTerroir-Gauchat-1925-480-239_leverre-1 VillarsleTerroir-Gauchat-1925-480-240_estplein-1
92-Prahins,Prahins,lə vɛːro̞͉ ɛ pʎɛ̃,,,Le verre est plein,,,,lė vḕro̱ è py̆̍è̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Prahins-Gauchat-1925-480-239_leverre-1 Prahins-Gauchat-1925-480-240_estplein-1
92-Montpreveyres,Montpreveyres,lŭ ve̞ːru͉ l ɛ̆ plʲɛ̃ĩ͉,,,Le verre est plein,,,,lʋ̆ vērʋ̱ l ĕ̀ pl̮è̃ĩ̱,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Montpreveyres-Gauchat-1925-480-239_leverre-1 Montpreveyres-Gauchat-1925-480-240_estplein-1
92-Charnex,Charnex,lə ˈvɔ̆ĭro̞ː l ɛ̆ plʲœ̃,,,Le verre est plein,,,,lė vŏ̩̀ĭrŏ l ĕ̀ pl̮œ̀̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Charnex-Gauchat-1925-480-239_leverre-1 Charnex-Gauchat-1925-480-240_estplein-1
92-Roche,Roche,lə vɛːro̞͉ l ĕ̞ plʲɛ̃,,,Le verre est plein,,,,lė vḕro̱ l ĕ pl̮è̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Roche-Gauchat-1925-480-239_leverre-1 Roche-Gauchat-1925-480-240_estplein-1
92-OrmontDessus,OrmontDessus,lə vjɛ̆rə͉ ɛ̆ pɬɛ̃ĩ͉,,,Le verre est plein,,,,lė vyĕ̀rė̱ ĕ̀ pṣ̍è̃ĩ̱,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,OrmontDessus-Gauchat-1925-480-239_leverre-1 OrmontDessus-Gauchat-1925-480-240_estplein-1
92-ChateaudOex,ChateaudOex,lɔ̆ va̠͜erɔ͉ d ɛ̆ pθœ̃,,,Le verre est plein,,,,lŏ̀ va͜érò̱ d ĕ̀ pṣœ̀̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,ChateaudOex-Gauchat-1925-480-239_leverre-1 ChateaudOex-Gauchat-1925-480-240_estplein-1
92-StGingolph,StGingolph,lə væirə͉ ĕ̞ plɛ̃,,,Le verre est plein,,,,lė vaͤirė̱ ĕ plè̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,StGingolph-Gauchat-1925-480-239_leverre-1 StGingolph-Gauchat-1925-480-240_estplein-1
92-Collombey,Collombey,lə vɑːro̞͉ l ɛ pθɛ̃,,,Le verre est plein,,,,lė vā́ro̱ l è pṣè̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Collombey-Gauchat-1925-480-239_leverre-1 Collombey-Gauchat-1925-480-240_estplein-1
92-Champery,Champery,lə vɑːɛ͉rːɔ͉ ɛ pθɛ̃,,,Le verre est plein,,,,lė vā́è̱r̄ò̱ è pṣè̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Champery-Gauchat-1925-480-239_leverre-1 Champery-Gauchat-1925-480-240_estplein-1
92-Vaugondry,Vaugondry,lɔ vɛːrɔ ɛ̆ plʲɛ̃,,,Le verre est plein,,,,lò vḕrò ĕ̀ pl̮è̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Vaugondry-Gauchat-1925-480-239_leverre-1 Vaugondry-Gauchat-1925-480-240_estplein-1
92-Martigny,Martigny,lö vjeːrö͉ l ë plɛ̃,,,Le verre est plein,,,,lȯ vyḗrȯ̱ l ë plè̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Martigny-Gauchat-1925-480-239_leverre-1 Martigny-Gauchat-1925-480-240_estplein-1
92-Orsieres,Orsieres,lö væirö͉ l ɛ plɛ̃,,,Le verre est plein,,,,lȯ vaͤirȯ̱ l è plè̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Orsieres-Gauchat-1925-480-239_leverre-1 Orsieres-Gauchat-1925-480-240_estplein-1
92-Lourtier,Lourtier,ə veːʁo̞͉ ë plʲ͉ɛ̃,,,Le verre est plein,,,,ė vḗṙo̱ ë pl̆̍è̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Lourtier-Gauchat-1925-480-239_leverre-1 Lourtier-Gauchat-1925-480-240_estplein-1
92-Fully,Fully,lə vjɛːʁö͉ l ɛ̆ plɛ̃,,,Le verre est plein,,,,lė vyḕṙȯ̱ l ĕ̀ plè̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Fully-Gauchat-1925-480-239_leverre-1 Fully-Gauchat-1925-480-240_estplein-1
92-Conthey,Conthey,ɔ̆ ɥ͉erɔ͉ ɛ̆ pfɛ̃,,,Le verre est plein,,,,ŏ̀ ẅ̱érò̱ ĕ̀ pfè̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Conthey-Gauchat-1925-480-239_leverre-1 Conthey-Gauchat-1925-480-240_estplein-1
92-Nendaz,Nendaz,ĭ veːrɔ͉ ë plɛ̃,,,Le verre est plein,,,,ĭ vḗrò̱ ë plè̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Nendaz-Gauchat-1925-480-239_leverre-1 Nendaz-Gauchat-1925-480-240_estplein-1
92-Saviese,Saviese,ĭ vœ̆rɔ͉ l ɛ̆ plɛ̃,,,Le verre est plein,,,,ĭ vœ̆̀rò̱ l ĕ̀ plè̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Saviese-Gauchat-1925-480-239_leverre-1 Saviese-Gauchat-1925-480-240_estplein-1
92-Ayent,Ayent,lö ve̞ːrːo̞͉ lʲ ɛ plʲ͉ɛ̃,,,Le verre est plein,,,,lȯ vēr̄o̱ l̮ è pl̆̍è̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Ayent-Gauchat-1925-480-239_leverre-1 Ayent-Gauchat-1925-480-240_estplein-1
92-Miege,Miege,le̝ viːrːɔ j ɛ̆ plɛ̃,,,Le verre est plein,,,,leͥ vīr̄ò y ĕ̀ plè̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Miege-Gauchat-1925-480-239_leverre-1 Miege-Gauchat-1925-480-240_estplein-1
92-Grone,Grone,le̝ vĕ̞i͉rːo̞ j ɛ̆ plɛ̃,,,Le verre est plein,,,,leͥ vĕi̱r̄o y ĕ̀ plè̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Grone-Gauchat-1925-480-239_leverre-1 Grone-Gauchat-1925-480-240_estplein-1
92-LAuberson,LAuberson,lə vɛːr ɛ̆ plʲɛ̆,,,Le verre est plein,,,,lė vḕr ĕ̀ pl̮ĕ̀,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,LAuberson-Gauchat-1925-480-239_leverre-1 LAuberson-Gauchat-1925-480-240_estplein-1
92-Evolene,Evolene,lɪ̈ veːig͉rɔ͉ ɛ̆ plɛ̃ŋ͉,,,Le verre est plein,,,,lï vḗig̱rò̱ ĕ̀ plè̃ṉ̇,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Evolene-Gauchat-1925-480-239_leverre-1 Evolene-Gauchat-1925-480-240_estplein-1
92-Grimentz,Grimentz,le̝ viːrːɔ l ɛ pʟɛ̃ĩŋ͉,,,Le verre est plein,,,,leͥ vīr̄ò l è pl̷è̃ĩṉ̇,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Grimentz-Gauchat-1925-480-239_leverre-1 Grimentz-Gauchat-1925-480-240_estplein-1
92-Collex,Collex,lə ve̞ːrö͉ ɛ plʲã̠,,,Le verre est plein,,,,lė vērȯ̱ è pl̮ã,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Collex-Gauchat-1925-480-239_leverre-1 Collex-Gauchat-1925-480-240_estplein-1
92-Vernier,Vernier,l va̠͉͜ɛːrö͉ z ɛ̆ plʲã̠,,,Le verre est plein,,,,l va̱͜ḕrȯ̱ z ĕ̀ pl̮ã,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Vernier-Gauchat-1925-480-239_leverre-1 Vernier-Gauchat-1925-480-240_estplein-1
92-Laconnex,Laconnex,l vaːr ɛ̆ plʲɛ̃,,,Le verre est plein,,,,l vā̀r ĕ̀ pl̮è̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Laconnex-Gauchat-1925-480-239_leverre-1 Laconnex-Gauchat-1925-480-240_estplein-1
92-Veyrier,Veyrier,l va̠͉ɛːrö͉ ɛ̆ plʲã̠,,,Le verre est plein,,,,l va̱ḕrȯ̱ ĕ̀ pl̮ã,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Veyrier-Gauchat-1925-480-239_leverre-1 Veyrier-Gauchat-1925-480-240_estplein-1
92-Hermance,Hermance,lə vɛːrö͉ ɛ̆ plʲã̠,,,Le verre est plein,,,,lė vḕrȯ̱ ĕ̀ pl̮ã,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Hermance-Gauchat-1925-480-239_leverre-1 Hermance-Gauchat-1925-480-240_estplein-1
92-Semsalves,Semsalves,lə va̠ːru͉ j ɛ pçɛ̃,,,Le verre est plein,,,,lė vārʋ̱ y è pç̑è̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Semsalves-Gauchat-1925-480-239_leverre-1 Semsalves-Gauchat-1925-480-240_estplein-1
92-Montbovon,Montbovon,l vɛːrɔ͉ lʲ ɛ plʲɛ̃,,,Le verre est plein,,,,l vḕrò̱ l̮ è pl̮è̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Montbovon-Gauchat-1925-480-239_leverre-1 Montbovon-Gauchat-1925-480-240_estplein-1
92-Arconciel,Arconciel,lə vɛːrɔ͉ l ɛ̆ plʲɛ̃,,,Le verre est plein,,,,lė vḕrò̱ l ĕ̀ pl̮è̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Arconciel-Gauchat-1925-480-239_leverre-1 Arconciel-Gauchat-1925-480-240_estplein-1
92-Vallorbe,Vallorbe,lŭ vɛːru͉ ɛ̆ plʲɛ̆,,,Le verre est plein,,,,lʋ̆ vḕrʋ̱ ĕ̀ pl̮ĕ̀,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Vallorbe-Gauchat-1925-480-239_leverre-1 Vallorbe-Gauchat-1925-480-240_estplein-1
92-AvrysurMatran,AvrysurMatran,lu vɑːə͉ru l ɛ̆ plʲɛ̃,,,Le verre est plein,,,,lʋ vā́ė̱rʋ l ĕ̀ pl̮è̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,AvrysurMatran-Gauchat-1925-480-239_leverre-1 AvrysurMatran-Gauchat-1925-480-240_estplein-1
92-Courtepin,Courtepin,lu vă̠͜e̞͉ru l ɛ pçẽĩ͉,,,Le verre est plein,,,,lʋ vă͜e̱rʋ l è pç̑é̃ĩ̱,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Courtepin-Gauchat-1925-480-239_leverre-1 Courtepin-Gauchat-1925-480-240_estplein-1
92-Dompierre,Dompierre,lu va̠ːru l ɛ pjɛ̃,,,Le verre est plein,,,,lʋ vārʋ l è pyè̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Dompierre-Gauchat-1925-480-239_leverre-1 Dompierre-Gauchat-1925-480-240_estplein-1
92-Murist,Murist,lə vɑ̝ːru lʲ ɛ plʲɛ̃,,,Le verre est plein,,,,lė vaͦ̄rʋ l̮ è pl̮è̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Murist-Gauchat-1925-480-239_leverre-1 Murist-Gauchat-1925-480-240_estplein-1
92-Sugiez,Sugiez,lə vɛːro̞͉ l ĕ̞ pjɛ̃,,,Le verre est plein,,,,lė vḕro̱ l ĕ pyè̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Sugiez-Gauchat-1925-480-239_leverre-1 Sugiez-Gauchat-1925-480-240_estplein-1
92-Montalchez,Montalchez,lɔ̆ veːʁo̞͉ ɛ̆ pçɛ̃,,,Le verre est plein,,,,lŏ̀ vḗṙo̱ ĕ̀ pç̑è̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Montalchez-Gauchat-1925-480-239_leverre-1 Montalchez-Gauchat-1925-480-240_estplein-1
92-Boudry,Boudry,lə viːr ɛ̆ pça̠ːɛ͉,,,Le verre est plein,,,,lė vīr ĕ̀ pç̑āè̱,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Boudry-Gauchat-1925-480-239_leverre-1 Boudry-Gauchat-1925-480-240_estplein-1
92-Corcelles,Corcelles,lə viːr ɛ̆ pçæː,,,Le verre est plein,,,,lė vīr ĕ̀ pç̑aͤ̄,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Corcelles-Gauchat-1925-480-239_leverre-1 Corcelles-Gauchat-1925-480-240_estplein-1
92-Landeron,Landeron,lə viːə͉r ɛ pjɑ̝ːɛ͉,,,Le verre est plein,,,,lė vīė̱r è pyaͦ̄è̱,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Landeron-Gauchat-1925-480-239_leverre-1 Landeron-Gauchat-1925-480-240_estplein-1
92-Savagnier,Savagnier,lə viːë͉r ɛ pçæː,,,Le verre est plein,,,,lė vīë̱r è pç̑aͤ̄,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Savagnier-Gauchat-1925-480-239_leverre-1 Savagnier-Gauchat-1925-480-240_estplein-1
92-LeSentier,LeSentier,lŭ vëːru͉ ɛ̆ plʲæ̆,,,Le verre est plein,,,,lʋ̆ vë̄rʋ̱ ĕ̀ pl̮aͤ̆,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,LeSentier-Gauchat-1925-480-239_leverre-1 LeSentier-Gauchat-1925-480-240_estplein-1
92-CoteauxFees,CoteauxFees,lu vɛːru ɛ̆ plæː,,,Le verre est plein,,,,lʋ vḕrʋ ĕ̀ plaͤ̄,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,CoteauxFees-Gauchat-1925-480-239_leverre-1 CoteauxFees-Gauchat-1925-480-240_estplein-1
92-Noiraigue,Noiraigue,lɔ̆ viːrɔ͉ ɛ̆ pçæː,,,Le verre est plein,,,,lŏ̀ vīrò̱ ĕ̀ pç̑aͤ̄,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Noiraigue-Gauchat-1925-480-239_leverre-1 Noiraigue-Gauchat-1925-480-240_estplein-1
92-ChauxduMilieu,ChauxduMilieu,lə vɛ̆ʁ ɛ̆ pçæːɛ͉,,,Le verre est plein,,,,lė vĕ̀ṙ ĕ̀ pç̑aͤ̄è̱,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,ChauxduMilieu-Gauchat-1925-480-239_leverre-1 ChauxduMilieu-Gauchat-1925-480-240_estplein-1
92-CerneuxPequignot,CerneuxPequignot,lu ˈvă̠ru a̠ plʲɪ̃,,,Le verre est plein,,,,lʋ vă̩rʋ a pl̮ì̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,CerneuxPequignot-Gauchat-1925-480-239_leverre-1 CerneuxPequignot-Gauchat-1925-480-240_estplein-1
92-Lamboing,Lamboing,lə viːr ɛ pjɛ̃,,,Le verre est plein,,,,lė vīr è pyè̃,Gauchat-1925-480-239_leverre Gauchat-1925-480-240_estplein,Lamboing-Gauchat-1925-480-239_leverre-1 Lamboing-Gauchat-1925-480-240_estplein-1
